Application mode,Gender,Scholarship holder,Age,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 2nd sem (enrolled),Target,Financially Stable,Interaction_CU_1st_2nd_Approved,Interaction_CU_1st_2nd_Grade,Total_CU_Approved,Total_CU_Grade
3.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1,0.0,2.0,0.0,3.0
3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,1,0.0,1.0,0.0,3.0
3.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1,1.0,2.0,2.0,3.0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1,1.0,1.0,2.0,3.0
4.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,1,0.0,1.0,1.0,3.0
0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,1.0,0.0,3.0
3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1,0.0,1.0,0.0,2.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,3.0,2.0,2.0,1.0,4.0,0,1.0,2.0,2.0,3.0
4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1,0.0,2.0,2.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,1.0,3.0
3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,3.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
2.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0,0.0,1.0,0.0,2.0
3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,3.0
3.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,1,2.0,2.0,3.0,3.0
0.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,1.0,0.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0.0,2.0
2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1,1.0,2.0,2.0,3.0
0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1,0.0,2.0,2.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,3.0,1.0,4.0
4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,2.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
0.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0,0.0,2.0,0.0,3.0
0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,1.0,0.0,2.0
1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,2.0,1.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,1.0
2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0.0,2.0,1.0,3.0
3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,2.0
3.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
3.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0,0.0,2.0,0.0,3.0
2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,3.0
0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,3.0
3.0,4.0,0.0,1.0,1.0,2.0,1.0,4.0,0,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0.0,1.0,0.0,3.0
3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0.0,1.0,0.0,2.0
0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0
4.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,1.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,2.0,1.0,3.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,2.0,0.0,3.0
2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0.0,2.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,3.0
3.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0,0.0,2.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,2.0,0.0,3.0
3.0,4.0,0.0,1.0,1.0,2.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,3.0
4.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
4.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1,0.0,1.0,0.0,3.0
3.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,1.0,0.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,4.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,1.0
4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,2.0,0.0,3.0
3.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0,0.0,2.0,0.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,1.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0,0.0,2.0,0.0,3.0
0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,2.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0,0.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,2.0,0.0,3.0
2.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1,1.0,2.0,2.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,2.0,0.0,3.0
0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,1,1.0,2.0,2.0,3.0
3.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,0.0,3.0
4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1,1.0,2.0,2.0,3.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
2.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,0,0.0,2.0,0.0,3.0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,3.0,1.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,4.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1,0.0,1.0,1.0,2.0
3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,2.0,0.0,3.0
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,0.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0,0.0,1.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,3.0,1.0,4.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1,1.0,2.0,2.0,3.0
4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,4.0
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1,0.0,2.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,3.0
2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,3.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,2.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,3.0
3.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1,2.0,2.0,3.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,3.0,1.0,4.0
1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0,2.0,3.0,3.0,4.0
3.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1.0,0.0,2.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,2.0,1.0,3.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,2.0,1.0,3.0
3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1,0.0,1.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
3.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0.0,2.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,2.0,0.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
0.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,3.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,4.0
3.0,4.0,0.0,2.0,0.0,1.0,1.0,4.0,0,0.0,1.0,0.0,3.0
3.0,4.0,0.0,3.0,0.0,0.0,1.0,4.0,1,0.0,2.0,0.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0
0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1,0.0,2.0,1.0,3.0
3.0,4.0,4.0,2.0,1.0,0.0,1.0,4.0,0,0.0,0.0,0.0,1.0
1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,3.0
4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0
2.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,3.0
0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,0.0,3.0
4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,4.0,4.0,0.0,1.0,0.0,1.0,4.0,1,0.0,2.0,1.0,3.0
4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,0.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,1.0
3.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,1,0.0,1.0,0.0,3.0
3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,0.0,3.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
3.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,2.0,0.0,3.0
3.0,4.0,0.0,1.0,1.0,1.0,2.0,4.0,0,0.0,2.0,1.0,3.0
3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,3.0,2.0,3.0,4.0,1,1.0,1.0,2.0,3.0
0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,2.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,3.0,2.0,1.0,1.0,4.0,0,0.0,1.0,1.0,3.0
3.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0,2.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0.0,2.0,1.0,3.0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,3.0,1.0,3.0
3.0,4.0,0.0,2.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,1.0
4.0,4.0,0.0,1.0,2.0,1.0,2.0,4.0,1,1.0,2.0,2.0,3.0
3.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0.0,1.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,2.0,1.0,3.0
2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0
2.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0,0.0,2.0,0.0,3.0
3.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1,0.0,2.0,0.0,3.0
2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,2.0,1.0,3.0
